Year,Name,player_height,player_weight,gp,net_rating
2014,Darius Miller,203.2,102.0582,5.0,-13.1
2014,Darius Morris,193.04,88.45044,38.0,-11.2
2014,Darrell Arthur,205.74,106.59412,58.0,-0.2
2014,Darren Collison,182.88,79.3786,45.0,1.2
2014,David Lee,205.74,111.13004,49.0,3.2
2014,David Stockton,180.34,74.84268,3.0,32.7
2014,David Wear,208.28,104.32616,2.0,-67.3
2014,David West,205.74,113.398,66.0,0.1
2014,DeAndre Jordan,210.82,120.20188,82.0,11.2
2014,DeJuan Blair,200.66,122.46984,29.0,-12.4
2014,DeMar DeRozan,200.66,99.79024,60.0,2.6
2014,DeMarcus Cousins,210.82,122.46984,59.0,0.1
2014,DeMarre Carroll,203.2,96.161504,70.0,5.7
2014,Dennis Schroder,185.42,76.203456,77.0,-0.3
2014,Deron Williams,190.5,90.7184,68.0,0.1
2014,Derrick Favors,208.28,118.841104,74.0,2.2
2014,Derrick Rose,190.5,86.18248,51.0,4.1
2014,Derrick Williams,203.2,108.86208,74.0,-7.2
2014,Devin Harris,190.5,87.089664,76.0,3.3
2014,Devyn Marble,198.12,90.7184,16.0,-1.8
2014,Dewayne Dedmon,213.36,111.13004,59.0,-0.5
2014,Dion Waiters,193.04,102.0582,80.0,0.3
2014,Dirk Nowitzki,213.36,111.13004,77.0,4.3
2014,Donald Sloan,190.5,92.98636,53.0,-4.8
2014,Donatas Motiejunas,213.36,115.66596,71.0,2.6
2014,Dorell Wright,205.74,92.98636,48.0,6.1
2014,Doug McDermott,203.2,102.0582,36.0,-12.2
2014,Draymond Green,200.66,104.32616,79.0,16.5
2014,Drew Gooden,208.28,113.398,51.0,0.4
2014,Drew Gordon,205.74,111.13004,9.0,-22.9
2014,Dwight Buycks,190.5,86.18248,6.0,-13.6
2014,Dwight Howard,210.82,124.7378,41.0,8.1
2014,Dwight Powell,210.82,108.86208,29.0,-4.4
2014,Dwyane Wade,193.04,99.79024,62.0,-1.2
2014,E'Twaun Moore,193.04,86.636072,56.0,0.6
2014,Earl Barron,213.36,113.398,16.0,-19.7
2014,Earl Clark,208.28,106.140528,10.0,-14.1
2014,Ed Davis,208.28,108.86208,79.0,-7.4
2014,Ekpe Udoh,208.28,111.13004,33.0,-2.8
2014,Elfrid Payton,193.04,83.91452,82.0,-3.4
2014,Elijah Millsap,198.12,97.52228,47.0,5.6
2014,Elliot Williams,196.0,86.0,13.0,1.6
2014,Elton Brand,205.74,115.212368,36.0,1.3
2014,Enes Kanter,210.82,111.13004,75.0,-2.6
2014,Eric Bledsoe,185.42,88.45044,81.0,1.5
2014,Eric Gordon,193.04,97.52228,61.0,1.2
2014,Eric Moreland,208.28,98.883056,3.0,36.1
2014,Erick Green,193.04,83.91452,43.0,-11.0
2014,Ersan Ilyasova,208.28,106.59412,58.0,1.8
2014,Evan Fournier,200.66,92.98636,58.0,-4.1
2014,Evan Turner,200.66,99.79024,82.0,-2.4
2014,Festus Ezeli,210.82,120.20188,46.0,5.4
2014,Francisco Garcia,200.66,97.52228,14.0,-1.3
2014,Furkan Aldemir,208.28,108.86208,41.0,-10.4
2014,Gal Mekel,190.5,86.636072,4.0,-1.9
2014,Garrett Temple,198.12,88.45044,52.0,-0.4
2014,Gary Harris,193.04,95.25431999999999,55.0,-12.8
2014,Gary Neal,193.04,95.25431999999999,54.0,-4.2
2014,George Hill,190.5,85.275296,43.0,7.1
2014,Gerald Green,203.2,95.25431999999999,74.0,0.1
2014,Gerald Henderson,195.58,97.52228,80.0,-0.2
2014,Gerald Wallace,200.66,99.79024,32.0,4.8
2014,Giannis Antetokounmpo,210.82,98.429464,81.0,1.1
2014,Gigi Datome,203.2,97.52228,21.0,13.0
2014,Glen Davis,205.74,131.088088,74.0,-3.6
2014,Glen Rice,198.12,93.439952,5.0,-26.0
2014,Glenn Robinson III,200.66,100.697424,35.0,3.1
2014,Goran Dragic,190.5,86.18248,78.0,0.6
2014,Gordon Hayward,203.2,102.0582,76.0,2.1
2014,Gorgui Dieng,210.82,105.68693600000002,73.0,-9.1
2014,Grant Jerrett,208.28,105.233344,8.0,-22.3
2014,Greg Monroe,210.82,113.398,69.0,-1.7
2014,Greg Smith,208.28,113.398,42.0,-1.3
2014,Greg Stiemsma,210.82,117.93392,17.0,-16.8
2014,Greivis Vasquez,198.12,90.7184,82.0,2.5
2014,Harrison Barnes,203.2,102.0582,82.0,12.6
2014,Hassan Whiteside,213.36,120.20188,48.0,-2.2
2014,Hedo Turkoglu,208.28,99.79024,62.0,0.1
2014,Henry Sims,208.28,112.490816,73.0,-11.5
2014,Henry Walker,198.12,106.59412,24.0,-0.8
2014,Hollis Thompson,203.2,93.439952,71.0,-9.3
2014,Ian Clark,190.5,81.64656,30.0,-9.9
2014,Ian Mahinmi,210.82,113.398,61.0,0.5
2014,Iman Shumpert,195.58,99.79024,62.0,2.6
2014,Isaiah Canaan,182.88,91.171992,47.0,-3.8
2014,Isaiah Thomas,175.26,83.91452,67.0,4.3
2014,Ish Smith,182.88,79.3786,55.0,-7.3
2014,J.J. Barea,182.88,83.91452,77.0,4.5
2014,JJ Hickson,205.74,109.76926399999999,73.0,-7.1
2014,JJ Redick,193.04,86.18248,78.0,11.8
2014,JR Smith,198.12,102.0582,70.0,2.8
2014,JaKarr Sampson,205.74,97.068688,74.0,-11.0
2014,JaMychal Green,203.2,104.32616,24.0,-7.8
2014,JaVale McGee,213.36,122.46984,23.0,-11.4
2014,Jabari Brown,195.58,97.068688,19.0,-13.4
2014,Jabari Parker,203.2,108.86208,25.0,-5.2
2014,Jack Cooley,205.74,111.583632,16.0,-2.2
2014,Jae Crowder,198.12,106.59412,82.0,2.8
2014,Jamaal Franklin,195.58,86.636072,3.0,-48.4
2014,Jamal Crawford,195.58,90.7184,64.0,2.3
2014,Jameer Nelson,182.88,86.18248,63.0,-0.6
2014,James Ennis III,200.66,94.347136,62.0,-0.1
2014,James Harden,195.58,102.0582,81.0,5.8
2014,James Johnson,205.74,113.398,70.0,7.0
2014,James Jones,203.2,97.52228,57.0,-10.5
2014,James Michael McAdoo,205.74,104.32616,15.0,10.2
2014,James Young,198.12,97.52228,31.0,-2.9
2014,Jannero Pargo,185.42,83.91452,9.0,-3.6
2014,Jared Cunningham,193.04,88.45044,19.0,3.1
2014,Jared Dudley,200.66,102.0582,72.0,3.7
2014,Jared Sullinger,205.74,117.93392,58.0,-2.9
2014,Jarnell Stokes,205.74,119.294696,19.0,5.1
2014,Jarrett Jack,190.5,90.7184,80.0,-7.8
2014,Jason Maxiell,200.66,117.93392,61.0,-8.6
2014,Jason Richardson,198.12,102.0582,19.0,-8.0
2014,Jason Smith,213.36,111.13004,82.0,-13.4
2014,Jason Terry,187.96,83.91452,77.0,3.7
2014,Jason Thompson,210.82,113.398,81.0,-4.8
2014,Jeff Adrien,201.0,111.0,17.0,-4.8
2014,Jeff Ayres,205.74,113.398,51.0,-7.9
2014,Jeff Green,205.74,106.59412,78.0,-3.2
2014,Jeff Teague,187.96,82.10015200000002,73.0,8.6
2014,Jeff Withey,213.36,100.697424,37.0,-5.4
2014,Jeffery Taylor,200.66,102.0582,29.0,-13.6
2014,Jerami Grant,203.2,95.25431999999999,65.0,-6.0
2014,Jerel McNeal,190.5,90.7184,6.0,-7.1
2014,Jeremy Evans,205.74,90.7184,38.0,6.2
2014,Jeremy Lamb,195.58,83.91452,47.0,-6.3
2014,Jeremy Lin,190.5,90.7184,74.0,-6.7
2014,Jerome Jordan,213.36,114.758776,44.0,-12.2
2014,Jerrelle Benimon,203.0,111.0,2.0,120.0
2014,Jerryd Bayless,190.5,90.7184,77.0,0.7
2014,Jimmer Fredette,187.96,88.45044,50.0,2.7
2014,Jimmy Butler,200.66,99.79024,65.0,4.1
2014,Joakim Noah,210.82,105.233344,67.0,2.3
2014,Jodie Meeks,193.04,95.25431999999999,60.0,-3.8
2014,Joe Harris,198.12,102.0582,51.0,-12.1
2014,Joe Ingles,203.2,97.975872,79.0,-1.9
2014,Joe Johnson,200.66,108.86208,80.0,-2.5
2014,Joel Anthony,205.74,111.13004,49.0,2.4
2014,Joel Freeland,208.28,102.0582,48.0,6.9
2014,Joey Dorsey,205.74,124.7378,69.0,0.7
2014,Joffrey Lauvergne,210.82,99.79024,24.0,-20.4
2014,John Henson,210.82,104.32616,67.0,-1.4
2014,John Jenkins,193.04,97.52228,24.0,-3.9
2014,John Lucas III,180.34,75.296272,21.0,-9.1
2014,John Salmons,198.12,95.25431999999999,21.0,-12.1
2014,John Wall,193.04,88.45044,79.0,5.3
2014,Johnny O'Bryant III,205.74,120.20188,34.0,-13.9
2014,Jon Leuer,208.28,103.418976,63.0,-1.2
2014,Jonas Jerebko,208.28,104.779752,75.0,5.2
2014,Jonas Valanciunas,213.36,115.66596,80.0,-0.7
2014,Jordan Adams,195.58,94.800728,30.0,1.3
2014,Jordan Clarkson,195.58,83.91452,59.0,-8.6
2014,Jordan Farmar,187.96,81.64656,36.0,-4.7
2014,Jordan Hamilton,200.66,99.79024,14.0,-7.0
2014,Jordan Hill,208.28,106.59412,70.0,-10.9
2014,Jorge Gutierrez,190.5,88.45044,20.0,-7.0
2014,Jose Calderon,190.5,90.7184,42.0,-14.5
2014,Josh McRoberts,208.28,108.86208,17.0,6.1
2014,Josh Smith,205.74,102.0582,83.0,0.1
2014,Jrue Holiday,193.04,92.98636,40.0,3.5
2014,Julius Randle,205.74,113.398,1.0,-74.1
2014,Justin Hamilton,213.36,115.66596,41.0,-11.8
2014,Justin Holiday,198.12,83.91452,59.0,3.0
2014,Jusuf Nurkic,210.82,127.00576,62.0,-1.5
2014,KJ McDaniels,198.12,92.98636,62.0,-8.6
2014,Kalin Lucas,185.42,84.368112,1.0,-39.6
2014,Kawhi Leonard,200.66,104.32616,64.0,12.0
2014,Kelly Olynyk,213.36,107.954896,64.0,4.7
2014,Kemba Walker,185.42,83.46092800000002,62.0,-4.6
2014,Kendall Marshall,193.04,90.7184,28.0,8.0
2014,Kendrick Perkins,208.28,122.46984,68.0,0.7
2014,Kenneth Faried,203.2,103.418976,75.0,-1.2
2014,Kent Bazemore,195.58,91.171992,75.0,-0.7
2014,Kentavious Caldwell-Pope,195.58,92.98636,82.0,0.5
2014,Kenyon Martin,205.74,102.0582,11.0,-2.3
2014,Kevin Durant,205.74,108.86208,27.0,7.2
2014,Kevin Garnett,210.82,114.758776,47.0,0.2
2014,Kevin Love,208.28,110.222856,75.0,6.6
2014,Kevin Martin,200.66,92.532768,39.0,-10.9
2014,Kevin Seraphin,208.28,126.098576,79.0,-5.4
2014,Khris Middleton,200.66,102.0582,79.0,6.9
2014,Kirk Hinrich,193.04,86.18248,66.0,1.9
2014,Klay Thompson,200.66,97.52228,77.0,15.8
2014,Kobe Bryant,198.12,96.161504,35.0,-12.2
2014,Kosta Koufos,213.36,120.20188,81.0,4.3
2014,Kostas Papanikolaou,203.2,106.59412,43.0,-2.6
2014,Kris Humphries,205.74,106.59412,64.0,-1.6
2014,Kyle Anderson,205.74,104.32616,33.0,-4.8
2014,Kyle Korver,200.66,96.161504,75.0,10.9
2014,Kyle Lowry,182.88,92.98636,70.0,3.0
2014,Kyle O'Quinn,208.28,113.398,51.0,-6.5
2014,Kyle Singler,203.2,103.418976,80.0,-2.8
2014,Kyrie Irving,190.5,87.543256,75.0,6.5
2014,LaMarcus Aldridge,210.82,108.86208,71.0,5.7
2014,Lance Stephenson,195.58,104.32616,61.0,-7.5
2014,Lance Thomas,203.2,102.0582,62.0,-10.7
2014,Landry Fields,200.66,97.52228,26.0,-18.7
2014,Langston Galloway,187.96,90.7184,45.0,-9.5
2014,Larry Drew II,187.96,81.64656,12.0,-18.7
2014,Larry Sanders,210.82,104.32616,27.0,-5.6
2014,Lavoy Allen,205.74,115.66596,63.0,3.2
2014,LeBron James,203.2,113.398,69.0,9.8
2014,Leandro Barbosa,190.5,87.996848,66.0,2.0
2014,Lester Hudson,190.5,86.18248,5.0,-3.4
2014,Lorenzo Brown,195.58,85.728888,29.0,-7.9
2014,Lou Amundson,205.74,102.0582,53.0,-7.0
2014,Lou Williams,185.42,79.3786,80.0,6.8
2014,Luc Mbah a Moute,203.2,104.32616,67.0,-9.3
2014,Lucas Nogueira,213.36,99.79024,6.0,-20.7
2014,Luis Scola,205.74,108.86208,81.0,0.0
2014,Luke Babbitt,205.74,102.0582,63.0,-5.1
2014,Luke Ridnour,187.96,79.3786,47.0,-9.8
2014,Luol Deng,205.74,99.79024,72.0,0.2
2014,Malcolm Lee,195.58,90.7184,1.0,66.7
2014,Malcolm Thomas,205.74,102.0582,17.0,-28.1
2014,Manu Ginobili,198.12,92.98636,70.0,9.6
2014,Marc Gasol,215.9,120.20188,81.0,3.4
2014,Marcin Gortat,210.82,108.86208,82.0,6.0
2014,Marco Belinelli,195.58,95.25431999999999,62.0,0.1
2014,Marcus Morris,205.74,106.59412,81.0,-1.7
2014,Marcus Smart,193.04,99.79024,67.0,2.5
2014,Marcus Thornton,193.04,92.98636,48.0,-2.9
2014,Mario Chalmers,187.96,86.18248,80.0,-3.1
2014,Markel Brown,190.5,86.18248,47.0,-0.6
2014,Markieff Morris,208.28,111.13004,82.0,2.2
2014,Marreese Speights,208.28,115.66596,76.0,8.2
2014,Martell Webster,200.66,104.32616,32.0,-19.0
2014,Marvin Williams,205.74,107.501304,78.0,-4.3
2014,Mason Plumlee,210.82,106.59412,82.0,-5.6
2014,Matt Barnes,200.66,102.511792,76.0,12.0
2014,Matt Bonner,208.28,106.59412,72.0,1.1
2014,Matthew Dellavedova,193.04,90.7184,67.0,0.6
2014,Maurice Harkless,205.74,97.52228,45.0,-5.0
2014,Meyers Leonard,215.9,111.13004,55.0,1.0
2014,Michael Beasley,208.28,106.59412,24.0,0.7
2014,Michael Carter-Williams,198.12,86.18248,66.0,-3.7
2014,Michael Kidd-Gilchrist,200.66,105.233344,55.0,3.1
2014,Mike Conley,185.42,79.3786,70.0,3.8
2014,Mike Dunleavy,205.74,104.32616,63.0,5.4
2014,Mike Miller,203.2,98.883056,52.0,-5.7
2014,Mike Muscala,210.82,104.32616,40.0,5.3
2014,Mike Scott,203.2,107.501304,68.0,1.1
2014,Miles Plumlee,210.82,115.66596,73.0,0.1
2014,Miroslav Raduljica,213.36,113.398,5.0,-7.0
2014,Mirza Teletovic,205.74,109.76926399999999,40.0,-1.9
2014,Mitch McGary,208.28,115.66596,32.0,4.0
2014,Mo Williams,185.42,89.811216,68.0,-3.5
2014,Monta Ellis,190.5,83.91452,80.0,4.2
2014,Nate Robinson,175.26,81.64656,42.0,-8.2
2014,Nate Wolters,193.04,86.18248,21.0,-3.4
2014,Nazr Mohammed,208.28,113.398,23.0,1.6
2014,Nene,210.82,113.398,67.0,5.9
2014,Nerlens Noel,210.82,103.418976,75.0,-9.1
2014,Nick Calathes,198.12,96.615096,58.0,5.9
2014,Nick Collison,208.28,115.66596,66.0,2.6
2014,Nick Johnson,190.5,91.625584,28.0,-7.3
2014,Nick Young,200.66,95.25431999999999,42.0,-2.8
2014,Nicolas Batum,203.2,90.7184,71.0,4.2
2014,Nik Stauskas,198.12,92.98636,73.0,-7.0
2014,Nikola Mirotic,208.28,99.79024,82.0,6.1
2014,Nikola Pekovic,210.82,133.80964,31.0,-6.0
2014,Nikola Vucevic,213.36,117.93392,74.0,-6.0
2014,Noah Vonleh,208.28,108.86208,25.0,-13.2
2014,Norris Cole,187.96,79.3786,75.0,-3.4
2014,O.J. Mayo,195.58,95.25431999999999,71.0,-0.6
2014,Ognjen Kuzmic,213.36,117.93392,16.0,-25.8
2014,Omer Asik,213.36,115.66596,76.0,0.4
2014,Omri Casspi,205.74,102.0582,67.0,-5.8
2014,Otto Porter Jr.,203.2,89.811216,74.0,0.6
2014,PJ Hairston,198.12,104.32616,45.0,-8.0
2014,PJ Tucker,198.12,101.604608,78.0,-0.3
2014,Pablo Prigioni,190.5,83.91452,67.0,-3.7
2014,Patrick Beverley,185.42,95.25431999999999,56.0,2.2
2014,Patrick Christopher,196.0,94.0,4.0,-22.8
2014,Patrick Patterson,205.74,106.59412,81.0,5.3
2014,Patty Mills,182.88,83.91452,51.0,9.0
2014,Pau Gasol,213.36,113.398,78.0,3.0
2014,Paul George,205.74,99.79024,6.0,7.0
2014,Paul Millsap,203.2,114.758776,73.0,7.7
2014,Paul Pierce,200.66,106.59412,73.0,5.0
2014,Pero Antic,210.82,117.93392,63.0,6.0
2014,Perry Jones III,210.82,106.59412,43.0,-9.4
2014,Phil Pressey,180.34,79.3786,50.0,0.7
2014,Quincy Acy,200.66,108.86208,68.0,-8.0
2014,Quincy Miller,205.74,95.25431999999999,10.0,14.8
2014,Quincy Pondexter,200.66,99.79024,75.0,0.1
2014,Rajon Rondo,185.42,84.368112,68.0,-1.2
2014,Ramon Sessions,190.5,86.18248,64.0,-5.6
2014,Randy Foye,193.04,96.615096,50.0,-4.7
2014,Rasual Butler,200.66,97.52228,75.0,-1.6
2014,Ray McCallum,190.5,86.18248,68.0,-8.9
2014,Raymond Felton,185.42,92.98636,29.0,-3.3
2014,Reggie Bullock,200.66,92.98636,36.0,-1.5
2014,Reggie Evans,203.2,111.13004,47.0,-4.4
2014,Reggie Jackson,190.5,94.347136,77.0,1.6
2014,Reggie Williams,198.12,92.98636,20.0,-15.0
2014,Richard Jefferson,200.66,106.140528,74.0,3.6
2014,Ricky Ledo,200.66,88.45044,17.0,-14.7
2014,Ricky Rubio,193.04,87.089664,22.0,-1.6
2014,Robbie Hummel,205.74,99.336648,45.0,-10.7
2014,Robert Covington,205.74,97.52228,70.0,-4.4
2014,Robert Sacre,213.36,122.46984,67.0,-2.6
2014,Robin Lopez,213.36,115.66596,59.0,4.7
2014,Rodney Hood,203.2,97.52228,50.0,3.3
2014,Rodney Stuckey,195.58,92.98636,71.0,-0.7
2014,Ronnie Price,187.96,86.18248,43.0,-3.1
2014,Ronny Turiaf,208.28,112.944408,2.0,-14.3
2014,Roy Hibbert,218.44,131.54168,76.0,-1.4
2014,Rudy Gay,203.2,104.32616,68.0,-2.3
2014,Rudy Gobert,215.9,111.13004,82.0,1.2
2014,Russ Smith,182.88,74.84268,12.0,10.4
2014,Russell Westbrook,190.5,90.7184,67.0,4.1
2014,Ryan Anderson,208.28,108.86208,61.0,-1.9
2014,Ryan Hollins,213.36,108.86208,46.0,-4.8
2014,Ryan Kelly,210.82,104.32616,52.0,-7.4
2014,Samuel Dalembert,210.82,115.66596,32.0,-13.5
2014,Sean Kilpatrick,193.04,95.25431999999999,4.0,7.3
2014,Sebastian Telfair,182.88,77.11064,16.0,-12.3
2014,Serge Ibaka,208.28,111.13004,64.0,3.6
2014,Sergey Karasev,200.66,94.347136,33.0,0.7
2014,Seth Curry,187.96,83.91452,2.0,-22.5
2014,Shabazz Muhammad,198.12,102.965384,38.0,-9.7
2014,Shabazz Napier,185.42,79.3786,51.0,-1.4
2014,Shane Larkin,180.34,79.3786,76.0,-11.1
2014,Shannon Brown,190.5,97.52228,5.0,-5.4
2014,Shaun Livingston,200.66,87.089664,78.0,4.0
2014,Shavlik Randolph,208.28,107.047712,21.0,-10.9
2014,Shawn Marion,200.66,103.418976,57.0,2.2
2014,Shawne Williams,208.28,104.32616,63.0,-4.8
2014,Shayne Whittington,210.82,113.398,20.0,2.9
2014,Shelvin Mack,190.5,93.893544,55.0,0.7
2014,Sim Bhullar,226.06,163.29312,3.0,34.7
2014,Solomon Hill,200.66,102.0582,82.0,-3.6
2014,Spencer Dinwiddie,198.12,90.7184,34.0,-8.7
2014,Spencer Hawes,215.9,111.13004,73.0,-2.8
2014,Stephen Curry,190.5,86.18248,80.0,17.0
2014,Steve Blake,190.5,78.017824,81.0,3.6
2014,Steve Novak,208.28,102.0582,35.0,-19.6
2014,Steven Adams,213.36,115.66596,70.0,0.2
2014,TJ Warren,203.2,97.52228,40.0,-7.4
2014,Taj Gibson,205.74,102.0582,62.0,1.8
2014,Tarik Black,210.82,116.573144,63.0,-2.8
2014,Tayshaun Prince,205.74,97.52228,58.0,-4.8
2014,Terrence Jones,205.74,115.66596,33.0,5.3
2014,Terrence Ross,200.66,88.45044,82.0,1.1
2014,Thabo Sefolosha,200.66,100.697424,52.0,10.3
2014,Thaddeus Young,203.2,100.243832,76.0,-4.4
2014,Thomas Robinson,208.28,107.501304,54.0,-0.6
2014,Tiago Splitter,210.82,111.13004,52.0,12.4
2014,Tim Duncan,210.82,113.398,77.0,7.0
2014,Tim Frazier,185.42,77.11064,11.0,-3.4
2014,Tim Hardaway Jr.,198.12,95.25431999999999,70.0,-10.8
2014,Timofey Mozgov,215.9,113.398,81.0,4.8
2014,Tobias Harris,205.74,106.59412,68.0,-6.6
2014,Toney Douglas,187.96,88.45044,12.0,5.0
2014,Tony Allen,193.04,96.615096,63.0,10.2
2014,Tony Parker,187.96,83.91452,68.0,5.4
2014,Tony Snell,200.66,90.7184,72.0,2.8
2014,Tony Wroten,198.12,92.98636,30.0,-12.7
2014,Toure' Murry,195.58,88.45044,5.0,4.5
2014,Travis Wear,208.28,102.0582,51.0,-5.5
2014,Trevor Ariza,203.2,97.52228,82.0,4.3
2014,Trevor Booker,203.2,104.32616,79.0,0.9
2014,Trey Burke,185.42,83.91452,76.0,-1.6
2014,Tristan Thompson,205.74,107.954896,82.0,4.5
2014,Troy Daniels,193.04,92.98636,47.0,-12.4
2014,Ty Lawson,180.34,88.45044,75.0,-1.7
2014,Tyler Ennis,190.5,79.3786,33.0,-7.8
2014,Tyler Hansbrough,205.74,113.398,74.0,10.5
2014,Tyler Johnson,190.5,86.18248,32.0,-5.0
2014,Tyler Zeller,213.36,114.758776,82.0,-3.0
2014,Tyreke Evans,198.12,99.79024,79.0,2.2
2014,Tyrus Thomas,208.28,102.0582,2.0,3.7
2014,Tyson Chandler,215.9,108.86208,75.0,5.5
2014,Udonis Haslem,203.2,106.59412,62.0,-7.1
2014,Vander Blue,193.04,90.7184,2.0,-23.0
2014,Victor Claver,205.74,101.604608,10.0,15.3
2014,Victor Oladipo,193.04,95.25431999999999,72.0,-5.7
2014,Vince Carter,198.12,99.79024,66.0,-0.3
2014,Wayne Ellington,193.04,90.7184,65.0,-3.4
2014,Wesley Johnson,200.66,97.52228,76.0,-6.8
2014,Wesley Matthews,195.58,99.79024,60.0,6.5
2014,Will Barton,198.12,79.3786,58.0,-2.3
2014,Will Bynum,182.88,83.91452,7.0,-41.0
2014,Will Cherry,183.0,83.0,8.0,-3.7
2014,Willie Green,190.5,92.98636,52.0,-4.7
2014,Wilson Chandler,203.2,102.0582,78.0,-5.1
2014,Xavier Henry,198.12,99.79024,9.0,8.0
2014,Zach LaVine,195.58,83.007336,77.0,-14.5
2014,Zach Randolph,205.74,117.93392,71.0,6.3
2014,Zaza Pachulia,210.82,122.46984,73.0,6.9
2014,Zoran Dragic,195.58,90.7184,16.0,-15.3
2015,Aaron Brooks,182.88,73.028312,69.0,-1.4
2015,Aaron Gordon,205.74,99.79024,78.0,-1.3
2015,Aaron Harrison,198.12,95.25431999999999,21.0,2.2
2015,Adreian Payne,208.28,107.501304,52.0,-10.8
2015,Al Horford,208.28,111.13004,82.0,4.9
2015,Al Jefferson,208.28,131.088088,47.0,3.7
2015,Al-Farouq Aminu,205.74,97.52228,82.0,1.5
2015,Alan Anderson,198.12,99.79024,13.0,5.4
2015,Alan Williams,203.2,117.93392,10.0,-0.2
2015,Alec Burks,198.12,97.068688,31.0,-2.0
2015,Alex Len,215.9,117.93392,78.0,-7.8
2015,Alex Stepheson,208.28,122.46984,8.0,-3.8
2015,Alexis Ajinca,218.44,112.490816,59.0,-3.0
2015,Allen Crabbe,198.12,95.25431999999999,81.0,0.1
2015,Alonzo Gee,198.12,102.0582,73.0,-4.0
2015,Amar'e Stoudemire,208.28,111.13004,52.0,1.8
2015,Amir Johnson,205.74,108.86208,79.0,4.6
2015,Anderson Varejao,210.82,123.83061599999999,53.0,-0.5
2015,Andre Drummond,210.82,126.552168,81.0,2.0
2015,Andre Iguodala,198.12,97.52228,65.0,14.4
2015,Andre Miller,190.5,90.7184,39.0,5.1
2015,Andre Roberson,200.66,95.25431999999999,70.0,9.4
2015,Andrea Bargnani,213.36,111.13004,46.0,-15.7
2015,Andrew Bogut,213.36,117.93392,70.0,14.2
2015,Andrew Goudelock,190.5,90.7184,8.0,13.6
2015,Andrew Nicholson,205.74,113.398,56.0,1.2
2015,Andrew Wiggins,203.2,90.264808,81.0,-1.0
2015,Anthony Bennett,203.2,111.13004,19.0,-12.5
2015,Anthony Brown,200.66,95.25431999999999,29.0,-4.3
2015,Anthony Davis,208.28,114.758776,61.0,-4.7
2015,Anthony Morrow,195.58,95.25431999999999,68.0,4.0
2015,Anthony Tolliver,203.2,108.86208,72.0,-0.7
2015,Archie Goodwin,195.58,90.7184,57.0,-11.0
2015,Aron Baynes,208.28,117.93392,81.0,-4.7
2015,Arron Afflalo,195.58,95.25431999999999,71.0,-3.2
2015,Austin Rivers,193.04,90.7184,67.0,-2.1
2015,Avery Bradley,187.96,81.64656,76.0,4.2
2015,Axel Toupane,200.66,95.25431999999999,21.0,-2.1
2015,Ben McLemore,195.58,88.45044,68.0,-0.6
2015,Beno Udrih,190.5,92.98636,44.0,-1.3
2015,Bismack Biyombo,205.74,111.13004,82.0,3.8
2015,Blake Griffin,208.28,113.851592,35.0,7.9
2015,Boban Marjanovic,220.98,131.54168,54.0,6.6
2015,Bobby Portis,210.82,104.32616,62.0,-7.9
2015,Bojan Bogdanovic,203.2,97.975872,79.0,-8.8
2015,Boris Diaw,203.2,113.398,76.0,10.8
2015,Bradley Beal,195.58,93.893544,55.0,-1.6
2015,Brandan Wright,208.28,95.25431999999999,12.0,-13.1
2015,Branden Dawson,198.12,102.0582,6.0,-24.6
2015,Brandon Bass,203.2,113.398,66.0,-2.6
2015,Brandon Jennings,185.42,76.657048,48.0,0.4
2015,Brandon Knight,190.5,85.728888,52.0,-6.8
2015,Brandon Rush,198.12,99.79024,72.0,0.2
2015,Brian Roberts,185.42,78.471416,51.0,-6.2
2015,Briante Weber,187.96,74.84268,7.0,-22.5
2015,Brook Lopez,213.36,124.7378,73.0,-3.7
2015,Bruno Caboclo,205.74,92.98636,6.0,-2.5
2015,Bryce Cotton,185.42,74.84268,8.0,-31.0
2015,Bryce Dejean-Jones,198.12,92.079176,14.0,-7.0
2015,C.J. Watson,187.96,79.3786,33.0,-2.3
2015,CJ McCollum,193.04,90.7184,80.0,2.0
2015,CJ Miles,198.12,104.779752,64.0,-0.5
2015,CJ Wilcox,195.58,88.45044,23.0,8.8
2015,Cameron Bairstow,205.74,113.398,18.0,-7.1
2015,Cameron Payne,190.5,83.91452,57.0,-2.8
2015,Carl Landry,205.74,112.490816,36.0,-10.4
2015,Carmelo Anthony,203.2,108.86208,72.0,-0.7
2015,Caron Butler,200.66,103.418976,17.0,-12.4
2015,Chandler Parsons,208.28,104.32616,61.0,1.3
2015,Channing Frye,210.82,115.66596,70.0,3.7
2015,Charlie Villanueva,210.82,105.233344,62.0,-7.9
2015,Chase Budinger,200.66,94.800728,66.0,-0.1
2015,Chris Andersen,208.28,111.13004,27.0,-10.7
2015,Chris Bosh,210.82,106.59412,53.0,1.7
2015,Chris Copeland,205.74,108.408488,24.0,-26.2
2015,Chris Johnson,198.12,93.439952,70.0,4.6
2015,Chris Kaman,213.36,120.20188,16.0,-13.2
2015,Chris McCullough,210.82,90.7184,24.0,-16.1
2015,Chris Paul,182.88,79.3786,74.0,11.9
2015,Christian Wood,210.82,99.79024,17.0,-13.5
2015,Chuck Hayes,198.12,108.86208,2.0,-2.0
2015,Cleanthony Early,203.2,95.25431999999999,17.0,0.4
2015,Cliff Alexander,203.2,108.86208,8.0,-15.1
2015,Clint Capela,208.28,108.86208,77.0,3.1
