Age,FG%,FT%,PTS,AST,STL,BLK,TOV
23.0,0.40700000000000003,0.833,320.0,98.0,38.0,16.0,76.0
27.0,0.439,0.8220000000000001,981.0,479.0,110.0,10.0,201.0
25.0,0.45399999999999996,0.75,713.0,158.0,31.0,5.0,75.0
31.0,0.474,0.907,1034.0,173.0,84.0,11.0,127.0
34.0,0.445,0.802,743.0,392.0,88.0,3.0,125.0
27.0,0.493,0.733,640.0,303.0,49.0,1.0,64.0
23.0,0.5660000000000001,0.7090000000000001,701.0,113.0,53.0,137.0,120.0
25.0,0.574,0.84,1204.0,1128.0,242.0,16.0,262.0
29.0,0.36700000000000005,0.667,78.0,20.0,3.0,12.0,24.0
21.0,0.469,0.7340000000000001,1047.0,232.0,117.0,34.0,145.0
24.0,0.485,0.8959999999999999,1027.0,480.0,88.0,2.0,154.0
24.0,0.435,0.841,773.0,62.0,72.0,11.0,103.0
24.0,0.426,0.769,62.0,3.0,4.0,3.0,10.0
24.0,0.483,0.61,279.0,19.0,36.0,56.0,53.0
26.0,0.46399999999999997,0.8959999999999999,421.0,183.0,27.0,2.0,57.0
40.0,0.532,0.762,1165.0,135.0,48.0,92.0,159.0
24.0,0.52,0.7,2268.0,199.0,117.0,50.0,325.0
28.0,0.45899999999999996,0.868,368.0,105.0,34.0,4.0,68.0
23.0,0.48200000000000004,0.512,569.0,78.0,44.0,34.0,103.0
25.0,0.444,0.769,52.0,10.0,5.0,2.0,19.0
22.0,0.47700000000000004,0.8190000000000001,841.0,434.0,92.0,8.0,184.0
23.0,0.473,0.775,826.0,86.0,63.0,59.0,83.0
33.0,1.0,0.5,5.0,0.0,1.0,1.0,2.0
36.0,0.5,1.0,16.0,0.0,4.0,4.0,4.0
23.0,0.496,0.77,1231.0,66.0,31.0,32.0,177.0
23.0,0.39733333333333337,0.5693333333333334,38.0,15.333333333333334,5.333333333333333,0.0,11.333333333333334
21.0,0.4613333333333333,0.8396666666666667,488.0,291.3333333333333,68.66666666666667,16.0,97.33333333333333
30.0,0.604,0.797,1446.0,171.0,27.0,92.0,141.0
29.0,0.39399999999999996,0.96,126.0,40.0,15.0,2.0,19.0
26.0,0.442,0.8440000000000001,502.0,96.0,62.0,7.0,68.0
25.0,0.518,0.649,871.0,28.0,68.0,41.0,138.0
29.0,0.508,0.878,747.0,71.0,21.0,7.0,48.0
29.0,0.498,0.723,316.0,53.0,22.0,56.0,49.0
29.0,0.5479999999999999,0.785,277.0,54.0,39.0,13.0,59.0
26.0,0.47100000000000003,0.72,550.0,68.0,54.0,73.0,109.0
25.0,0.355,1.0,28.0,7.0,1.0,2.0,4.0
31.0,0.527,0.9159999999999999,2275.0,467.0,125.0,57.0,213.0
29.0,0.456,0.769,765.0,383.0,65.0,0.0,152.0
23.0,0.48100000000000004,0.8109999999999999,359.0,50.0,18.0,8.0,57.0
28.0,0.5286666666666667,0.7866666666666666,853.3333333333334,138.0,42.0,106.0,103.33333333333333
30.0,0.47200000000000003,0.40700000000000003,127.0,25.0,12.0,11.0,36.0
25.0,0.465,0.8003333333333332,266.6666666666667,116.0,17.333333333333332,0.6666666666666666,26.0
28.0,0.46299999999999997,0.78,132.0,59.0,38.0,1.0,33.0
29.0,0.32,0.5,40.0,9.0,6.0,0.0,14.0
28.0,0.49200000000000005,0.853,1408.0,858.0,114.0,13.0,269.0
25.0,0.455,0.531,176.0,13.0,11.0,208.0,35.0
31.0,0.46399999999999997,0.7879999999999999,364.0,67.0,23.0,25.0,83.0
25.0,0.532,0.64,287.0,42.0,29.0,27.0,54.0
28.0,0.475,0.77,1932.0,278.0,70.0,57.0,203.0
24.0,0.48,0.7140000000000001,327.0,39.0,10.0,12.0,50.0
31.0,0.418,0.623,571.0,55.0,41.0,304.0,131.0
22.0,0.43200000000000005,0.774,1114.0,868.0,205.0,6.0,258.0
28.0,0.391,0.727,152.0,18.0,4.0,12.0,26.0
23.0,0.506,0.877,1279.0,480.0,99.0,12.0,184.0
22.0,0.15,0.5,8.0,34.0,7.0,1.0,13.0
27.0,0.5493333333333333,0.5950000000000001,534.6666666666666,49.333333333333336,31.333333333333332,98.0,115.33333333333333
22.0,0.47300000000000003,0.39799999999999996,32.0,10.666666666666666,5.333333333333333,8.0,15.333333333333334
31.0,0.495,0.825,1086.0,635.0,167.0,22.0,160.0
35.0,0.45,0.736,445.0,94.0,33.0,10.0,73.0
23.0,0.377,0.47600000000000003,57.0,14.0,6.0,3.0,10.0
27.0,0.512,0.7240000000000001,470.0,32.0,26.0,68.0,71.0
25.0,0.449,0.8340000000000001,1137.0,503.0,168.0,16.0,144.0
29.0,0.408,0.75,43.0,13.0,4.0,1.0,12.0
26.0,0.47,0.688,1046.0,110.0,91.0,58.0,160.0
31.0,0.392,0.858,532.0,289.0,66.0,26.0,101.0
23.0,0.374,0.7190000000000001,157.0,179.0,20.0,5.0,58.0
24.0,0.535,0.841,2868.0,485.0,259.0,131.0,252.0
26.0,0.429,0.75,9.0,3.0,5.0,0.0,2.0
24.0,0.44799999999999995,0.5770000000000001,197.0,28.0,11.0,4.0,38.0
32.0,0.45299999999999996,0.8109999999999999,344.0,81.0,34.0,6.0,43.0
28.0,0.449,0.9016666666666667,910.0,92.66666666666667,42.666666666666664,78.66666666666667,118.0
26.0,0.462,0.8290000000000001,436.0,211.0,41.0,10.0,86.0
28.0,0.4216666666666667,0.6163333333333333,383.3333333333333,47.333333333333336,34.666666666666664,4.0,43.333333333333336
32.0,0.48200000000000004,0.825,919.0,68.0,31.0,13.0,52.0
29.0,0.563,0.0,18.0,2.0,3.0,2.0,0.0
27.0,0.5076666666666666,0.794,243.33333333333334,37.333333333333336,20.666666666666668,6.0,33.333333333333336
25.0,0.42700000000000005,0.667,132.0,8.0,7.0,42.0,30.0
29.0,0.445,0.868,1438.0,273.0,109.0,26.0,186.0
24.0,0.42200000000000004,0.897,152.0,61.0,6.0,4.0,22.0
32.0,0.48700000000000004,0.7879999999999999,1607.0,112.0,59.0,72.0,249.0
23.0,0.39,0.784,393.0,404.0,127.0,3.0,101.0
33.0,0.512,0.634,925.0,66.0,38.0,79.0,113.0
22.0,0.366,0.833,37.0,18.0,3.0,0.0,8.0
23.0,0.474,0.7070000000000001,624.0,702.0,169.0,47.0,189.0
23.0,0.304,0.833,19.0,3.0,0.0,0.0,5.0
26.0,0.34600000000000003,0.556,153.0,13.0,11.0,6.0,16.0
23.0,0.465,0.639,337.0,33.0,32.0,26.0,81.0
28.0,0.445,0.708,312.0,71.0,13.0,20.0,48.0
32.0,0.45799999999999996,0.511,730.0,222.0,54.0,11.0,129.0
24.0,0.465,0.7693333333333333,560.6666666666666,103.33333333333333,60.666666666666664,28.0,71.33333333333333
25.0,0.507,0.755,1704.0,266.0,62.0,56.0,228.0
27.0,0.40700000000000003,0.6759999999999999,123.0,55.0,13.0,7.0,24.0
31.0,0.456,0.738,339.0,37.0,20.0,10.0,65.0
25.0,0.555,0.716,1653.0,125.0,104.0,245.0,287.0
31.0,0.47600000000000003,0.708,251.0,22.0,27.0,27.0,49.0
29.0,0.491,0.7979999999999999,983.0,523.0,112.0,34.0,198.0
24.0,0.44799999999999995,0.698,633.0,206.0,91.0,4.0,141.0
24.0,0.45299999999999996,0.667,112.0,48.0,17.0,6.0,33.0
29.0,0.496,0.807,395.0,86.0,18.0,61.0,103.0
31.0,0.489,0.7490000000000001,656.0,81.0,50.0,7.0,118.0
23.0,0.556,0.0,30.0,3.0,3.0,1.0,4.0
30.0,0.48100000000000004,0.858,1159.0,162.0,58.0,14.0,118.0
27.0,0.434,0.7759999999999999,901.0,109.0,69.0,4.0,123.0
24.0,0.31,0.604,83.0,14.0,13.0,4.0,19.0
27.0,0.4383333333333333,0.7586666666666666,499.3333333333333,81.33333333333333,27.333333333333332,58.666666666666664,114.0
27.0,0.495,0.657,968.0,103.0,46.0,107.0,107.0
28.0,0.478,0.7979999999999999,823.0,302.0,50.0,18.0,82.0
29.0,0.5136666666666666,0.6436666666666667,59.333333333333336,6.666666666666667,5.333333333333333,3.3333333333333335,14.0
22.0,0.466,0.7020000000000001,220.0,26.0,16.0,15.0,30.0
22.0,0.488,0.8009999999999999,822.0,132.0,53.0,19.0,101.0
30.0,0.47,0.831,1574.0,463.0,59.0,16.0,234.0
23.0,0.35600000000000004,0.727,365.0,58.0,29.0,21.0,63.0
27.0,0.39999999999999997,0.7676666666666666,298.6666666666667,74.66666666666667,34.0,10.666666666666666,40.666666666666664
23.0,0.625,0.75,16.0,1.0,0.0,3.0,4.0
28.0,0.433,0.909,74.0,32.0,11.0,4.0,22.0
29.0,0.574,0.7559999999999999,717.0,60.0,43.0,42.0,119.0
33.0,0.424,0.904,393.0,300.0,57.0,1.0,94.0
23.0,0.231,0.5,7.0,2.0,1.0,0.0,4.0
28.0,0.51,0.877,606.0,73.0,21.0,7.0,57.0
23.0,0.46366666666666667,0.6876666666666665,83.33333333333333,46.0,15.333333333333334,2.0,16.666666666666668
34.0,0.589,0.7340000000000001,1061.0,115.0,55.0,84.0,154.0
32.0,0.46299999999999997,0.794,393.0,67.0,27.0,5.0,41.0
28.0,0.526,0.848,1054.0,188.0,70.0,31.0,111.0
26.0,0.48100000000000004,0.785,1006.0,264.0,57.0,51.0,144.0
28.0,0.473,0.873,1325.0,262.0,64.0,18.0,144.0
29.0,0.498,0.7659999999999999,542.0,78.0,41.0,6.0,73.0
24.0,0.46399999999999997,0.705,879.0,281.0,122.0,52.0,158.0
26.0,0.31033333333333335,0.75,16.0,0.6666666666666666,3.3333333333333335,0.0,2.6666666666666665
23.0,0.28600000000000003,0.636,36.0,6.0,5.0,1.0,8.0
29.0,0.40399999999999997,0.727,255.0,164.5,39.0,3.0,55.0
26.0,0.48033333333333333,0.7663333333333333,785.3333333333334,66.0,46.0,93.33333333333333,112.66666666666667
23.0,0.5,0.74,1093.0,86.0,103.0,86.0,172.0
27.0,0.45799999999999996,0.81,484.0,53.0,39.0,13.0,57.0
26.0,0.45,0.8220000000000001,1066.0,118.0,74.0,54.0,119.0
24.0,0.459,0.8533333333333334,382.0,254.0,36.666666666666664,10.666666666666666,90.66666666666667
27.0,0.488,0.9259999999999999,110.0,16.0,8.0,10.0,14.0
24.0,0.405,0.733,84.0,16.0,12.0,0.0,11.0
23.0,0.41100000000000003,0.833,223.0,180.0,22.0,3.0,76.0
22.0,0.46299999999999997,0.5760000000000001,625.0,169.0,91.0,52.0,131.0
26.0,0.5096666666666666,0.8053333333333333,328.0,106.66666666666667,40.0,5.333333333333333,42.0
25.0,0.43799999999999994,0.909,57.0,24.0,9.0,1.0,12.0
27.0,0.441,0.6629999999999999,642.0,93.0,65.0,32.0,148.0
30.0,0.489,0.8370000000000001,603.0,204.0,41.0,14.0,86.0
27.0,0.4343333333333333,0.8483333333333333,770.0,362.6666666666667,63.333333333333336,8.0,148.66666666666666
24.0,0.475,0.8170000000000001,490.0,337.0,63.0,12.0,131.0
23.0,0.382,0.941,59.0,23.0,17.0,3.0,12.0
25.0,0.449,0.6809999999999999,171.0,38.0,10.0,5.0,40.0
25.0,0.4346666666666666,0.786,322.6666666666667,174.0,41.333333333333336,9.333333333333334,58.666666666666664
24.0,0.44133333333333336,0.8296666666666667,356.6666666666667,58.0,33.333333333333336,5.333333333333333,37.333333333333336
30.0,0.529,0.586,662.0,57.0,17.0,32.0,122.0
27.0,0.496,0.809,1079.0,183.0,90.0,69.0,156.0
24.0,0.466,0.603,224.0,44.0,11.0,32.0,50.0
32.0,0.449,0.769,180.0,87.0,101.0,11.0,26.0
22.0,0.428,0.725,634.0,111.0,53.0,23.0,109.0
24.0,0.506,0.655,746.0,63.0,33.0,9.0,101.0
26.0,0.485,0.665,1621.0,181.0,78.0,46.0,170.0
24.0,0.519,0.846,1222.0,831.0,150.0,16.0,244.0
27.0,0.45399999999999996,0.802,594.0,61.0,32.0,4.0,80.0
31.0,0.452,0.6409999999999999,410.0,56.0,43.0,47.0,43.0
26.0,0.49200000000000005,0.826,1604.0,158.0,49.0,125.0,190.0
25.0,0.5313333333333333,0.6796666666666665,560.6666666666666,78.66666666666667,21.333333333333332,15.333333333333334,74.0
24.0,1.0,0.75,5.0,2.0,1.0,0.0,0.0
28.0,0.44799999999999995,0.807,1674.0,212.0,87.0,53.0,209.0
25.0,0.564,0.718,143.0,15.0,11.0,2.0,26.0
22.0,0.4263333333333333,0.7153333333333333,174.0,39.333333333333336,13.333333333333334,1.3333333333333333,31.333333333333332
32.0,0.512,0.875,336.0,20.0,31.0,132.0,51.0
28.0,0.424,0.718,506.0,117.0,53.0,6.0,47.0
25.0,0.48966666666666664,0.8026666666666666,416.6666666666667,76.66666666666667,48.0,12.0,69.33333333333333
25.0,0.439,0.708,162.0,35.0,8.0,29.0,49.0
25.0,0.523,0.802,1111.0,568.0,115.0,11.0,175.0
21.0,0.297,0.727,52.0,33.0,10.0,6.0,12.0
31.0,0.44299999999999995,0.677,1002.0,267.0,58.0,18.0,152.0
23.0,0.563,0.6,1272.0,110.0,55.0,63.0,162.0
33.0,0.473,0.887,1217.0,278.0,86.0,3.0,126.0
23.0,0.512,0.7829999999999999,1268.0,103.0,54.0,34.0,145.0
31.0,0.43700000000000006,0.746,286.0,30.0,12.0,94.0,59.0
28.0,0.46,0.831,289.0,138.0,25.0,3.0,69.0
24.0,0.436,0.565,101.0,4.0,8.0,17.0,19.0
22.0,0.5,0.76,87.0,15.0,5.0,8.0,25.0
23.0,0.439,0.879,831.0,429.0,116.0,7.0,167.0
34.0,0.409,0.8,374.0,60.0,20.0,3.0,49.0
24.0,0.488,0.715,1669.0,263.0,96.0,52.0,223.0
25.0,0.529,0.7859999999999999,1088.0,103.0,94.0,55.0,119.0
25.0,0.46299999999999997,0.725,498.0,60.0,45.0,3.0,64.0
32.0,0.492,0.8083333333333332,933.3333333333334,114.0,28.666666666666668,8.666666666666666,108.66666666666667
29.0,0.431,0.7709999999999999,327.0,79.0,27.0,7.0,74.0
35.0,0.491,0.858,2175.0,383.0,66.0,12.0,198.0
31.0,0.34600000000000003,0.733,179.0,127.0,25.0,5.0,62.0
30.0,0.499,0.6459999999999999,657.0,54.0,28.0,180.0,117.0
26.0,0.483,0.723,1122.0,393.0,197.0,36.0,231.0
22.0,0.513,0.65,159.0,9.0,17.0,48.0,28.0
25.0,0.5,0.667,155.0,29.0,18.0,4.0,22.0
24.0,0.504,0.706,152.0,20.0,14.0,6.0,34.0
26.0,0.35833333333333334,0.9106666666666667,50.666666666666664,11.333333333333334,7.333333333333333,2.0,3.3333333333333335
23.0,0.397,0.75,144.0,43.0,22.0,5.0,20.0
27.0,0.48,0.855,582.0,91.0,31.0,62.0,82.0
24.0,0.503,0.743,1176.0,52.0,54.0,27.0,140.0
23.0,0.349,0.563,68.0,73.0,21.0,3.0,18.0
24.0,0.364,0.545,30.0,20.0,9.0,0.0,13.0
27.0,0.485,0.792,295.0,17.0,10.0,18.0,48.0
23.0,0.316,0.565,25.0,2.0,2.0,4.0,5.0
26.0,0.684,0.6,35.0,5.0,4.0,0.0,3.0
24.0,0.541,0.7440000000000001,1299.0,157.0,57.0,221.0,237.0
32.0,0.47700000000000004,0.8190000000000001,1674.0,294.0,64.0,13.0,227.0
26.0,0.33899999999999997,0.846,62.0,13.0,13.0,1.0,19.0
31.0,0.475,0.7659999999999999,966.0,90.0,21.0,41.0,190.0
31.0,0.43700000000000006,0.782,201.0,86.0,25.0,5.0,53.0
22.0,0.49,0.674,129.0,20.0,17.0,6.0,18.0
31.0,0.499,0.84,1106.0,177.0,51.0,100.0,129.0
25.0,0.433,0.7440000000000001,300.0,46.0,16.0,35.0,54.0
25.0,0.48700000000000004,0.696,854.0,176.0,56.0,105.0,189.0
26.0,0.445,0.852,583.0,49.0,29.0,41.0,49.0
28.0,0.467,0.56,341.0,50.0,37.0,6.0,43.0
26.0,0.423,0.5329999999999999,127.0,15.0,8.0,7.0,23.0
23.0,0.5379999999999999,0.737,1475.0,285.0,63.0,40.0,230.0
33.0,0.483,0.805,497.0,242.0,48.0,18.0,92.0
24.0,0.432,0.7846666666666665,334.6666666666667,44.0,20.0,37.333333333333336,51.333333333333336
26.0,0.485,0.851,551.0,99.0,35.0,69.0,72.0
23.0,0.494,0.802,226.0,24.0,10.0,12.0,18.0
22.0,0.433,0.826,703.0,472.0,78.0,27.0,188.0
29.0,0.423,0.865,103.0,16.0,11.0,1.0,13.0
25.0,0.524,0.754,642.0,126.0,64.0,35.0,110.0
28.0,0.531,0.6659999999999999,959.0,78.0,61.0,36.0,142.0
27.0,0.491,0.863,1448.0,231.0,114.0,27.0,157.0
38.0,0.42100000000000004,0.787,202.0,59.0,24.0,85.0,83.0
32.0,0.408,0.7203333333333334,100.66666666666667,12.0,5.333333333333333,2.0,20.0
25.0,0.579,0.753,2037.0,325.0,126.0,67.0,254.0
30.0,0.426,0.731,185.0,31.0,11.0,5.0,22.0
29.0,0.4715,0.6315,123.0,30.0,28.5,46.0,30.5
25.0,0.51,0.773,1061.0,187.0,104.0,14.0,248.0
22.0,0.494,0.5,187.0,21.0,15.0,18.0,27.0
23.0,0.495,0.725,1155.0,103.0,68.0,89.0,146.0
23.0,0.435,0.364,185.0,21.0,9.0,23.0,44.0
23.0,0.457,0.7170000000000001,1074.0,119.0,102.0,60.0,190.0
25.0,0.509,0.892,2176.0,415.0,176.0,39.0,296.0
25.0,0.446,0.6579999999999999,246.0,29.0,23.0,41.0,42.0
29.0,0.435,0.688,65.0,3.0,5.0,29.0,22.0
24.0,0.489,0.792,1728.0,289.0,83.0,18.0,308.0
28.0,0.528,0.696,734.0,75.0,97.0,70.0,105.0
28.0,0.48100000000000004,0.727,212.0,32.0,17.0,2.0,34.0
29.0,0.5183333333333334,0.75,70.0,36.0,18.0,0.0,16.0
26.0,0.496,0.799,2123.0,450.0,213.0,54.0,250.0
23.0,0.42200000000000004,0.75,67.0,67.0,15.0,1.0,20.0
27.0,0.475,0.607,608.0,266.0,110.0,19.0,116.0
28.0,0.46366666666666667,0.8136666666666668,352.6666666666667,97.33333333333333,28.666666666666668,2.6666666666666665,38.0
24.0,0.3553333333333333,0.576,76.0,78.66666666666667,16.0,2.6666666666666665,36.0
28.0,0.501,0.816,2253.0,164.0,108.0,22.0,218.0
24.0,0.48700000000000004,0.6579999999999999,438.0,30.0,42.0,63.0,85.0
23.0,0.419,0.614,467.0,130.0,63.0,14.0,48.0
29.0,0.4563333333333333,0.8526666666666666,854.0,268.0,62.0,5.333333333333333,96.66666666666667
22.0,0.494,0.767,434.0,81.0,44.0,25.0,93.0
29.0,0.522,0.826,969.0,105.0,42.0,81.0,160.0
26.0,0.46,0.7809999999999999,297.0,123.0,55.0,3.0,45.0
29.0,0.426,0.813,366.0,174.0,57.0,7.0,83.0
30.0,0.446,0.78,1135.0,130.0,86.0,22.0,141.0
27.0,0.42,0.772,714.0,496.0,155.0,23.0,184.0
32.0,0.474,0.5,27.0,1.0,0.0,1.0,4.0
30.0,0.453,0.8006666666666667,338.0,84.66666666666667,47.333333333333336,6.666666666666667,58.666666666666664
32.0,0.461,0.74,479.0,103.0,29.0,45.0,93.0
26.0,0.436,0.831,286.0,36.0,17.0,18.0,65.0
31.0,0.4223333333333333,0.742,310.6666666666667,64.0,31.333333333333332,34.666666666666664,60.666666666666664
24.0,0.564,0.727,500.0,57.0,25.0,21.0,77.0
24.0,0.391,0.5,22.666666666666668,5.333333333333333,0.6666666666666666,2.0,6.666666666666667
24.0,0.402,0.833,134.0,106.0,23.0,9.0,61.0
25.0,0.47,0.794,137.0,73.0,9.0,2.0,35.0
24.0,0.491,0.87,571.0,50.0,42.0,4.0,44.0
23.0,0.419,0.8490000000000001,788.0,103.0,70.0,30.0,102.0
34.0,0.434,0.821,721.0,472.0,94.0,21.0,175.0
27.0,0.595,0.626,735.0,99.0,55.0,76.0,126.0
27.0,0.47700000000000004,0.8059999999999999,1404.0,570.0,172.0,41.0,205.0
27.0,0.438,0.6863333333333334,378.6666666666667,85.33333333333333,28.666666666666668,15.333333333333334,58.666666666666664
21.0,0.43700000000000006,0.7829999999999999,750.0,77.0,48.0,11.0,136.0
22.0,0.502,0.8029999999999999,1305.0,219.0,105.0,70.0,188.0
26.0,0.4713333333333333,0.7803333333333334,552.0,119.33333333333333,35.333333333333336,12.666666666666666,88.66666666666667
27.0,0.455,0.861,1032.0,525.0,181.0,40.0,158.0
24.0,0.305,0.556,22.0,24.0,4.0,0.0,11.0
29.0,0.46399999999999997,0.8440000000000001,2099.0,211.0,117.0,52.0,181.0
23.0,0.42200000000000004,0.682,100.0,10.0,7.0,6.0,12.0
31.0,0.326,0.5,72.0,24.0,16.0,2.0,14.0
31.0,0.501,0.537,532.0,130.0,50.0,61.0,114.0
28.0,0.4503333333333334,0.45766666666666667,20.0,9.333333333333334,4.666666666666667,0.6666666666666666,4.666666666666667
25.0,0.5183333333333334,0.7996666666666666,612.0,78.66666666666667,55.333333333333336,44.0,79.33333333333333
28.0,0.43799999999999994,0.583,70.0,35.0,17.0,2.0,11.0
29.0,0.49700000000000005,0.868,1504.0,162.0,47.0,7.0,122.0
26.0,0.465,0.55,289.0,7.0,10.0,16.0,56.0
29.0,0.428,0.589,337.0,144.0,90.0,8.0,60.0
26.0,0.364,0.909,34.0,22.0,7.0,1.0,11.0
22.0,0.545,0.6990000000000001,319.0,16.0,8.0,22.0,69.0
23.0,0.519,0.81,158.0,17.0,10.0,1.0,26.0
22.0,0.319,0.773,65.0,37.0,9.0,4.0,29.0
28.0,0.457,0.785,1409.0,559.0,195.0,20.0,157.0
23.0,0.33299999999999996,0.8,36.0,5.0,1.0,0.0,7.0
29.0,0.515,0.715,875.0,131.0,102.0,35.0,165.0
30.0,0.44299999999999995,0.8059999999999999,294.0,181.0,42.0,0.0,102.0
28.0,0.486,0.8059999999999999,417.0,66.0,36.0,23.0,80.0
23.0,0.435,0.735,846.0,506.0,144.0,9.0,258.0
33.0,0.414,0.8190000000000001,425.0,140.0,42.0,3.0,73.0
25.0,0.451,0.7559999999999999,1161.0,274.0,115.0,22.0,169.0
26.0,0.4,0.65,105.0,34.0,13.0,1.0,17.0
22.0,0.486,0.7490000000000001,976.0,149.0,122.0,48.0,201.0
24.0,0.503,0.514,1127.0,61.0,102.0,103.0,180.0
34.0,0.125,1.0,6.0,0.0,0.0,0.0,0.0
22.0,0.41700000000000004,0.8,56.0,2.0,1.0,2.0,17.0
26.0,0.5579999999999999,0.672,129.0,18.0,5.0,11.0,39.0
27.0,0.45599999999999996,0.5133333333333333,100.0,24.0,18.0,36.0,38.666666666666664
26.0,0.508,0.696,2034.0,149.0,213.0,282.0,275.0
25.0,0.439,0.78,981.0,174.0,93.0,76.0,124.0
23.0,0.46399999999999997,0.596,396.0,79.0,35.0,29.0,28.0
30.0,0.42733333333333334,0.6773333333333333,518.0,82.66666666666667,30.666666666666668,89.33333333333333,99.33333333333333
22.0,0.455,0.831,1196.0,239.0,120.0,37.0,158.0
23.0,0.519,0.7040000000000001,950.0,168.0,86.0,62.0,128.0
26.0,0.509,0.748,948.0,108.0,77.0,134.0,102.0
27.0,0.46399999999999997,0.818,1458.0,663.0,133.0,20.0,298.0
25.0,0.474,0.7829999999999999,110.0,10.0,11.0,0.0,26.0
33.0,0.431,0.905,1068.0,289.0,85.0,61.0,145.0
31.0,0.573,0.7659999999999999,481.0,38.0,24.0,81.0,83.0
33.0,0.5,0.6859999999999999,555.0,49.0,11.0,31.0,72.0
27.0,0.5479999999999999,0.782,1657.0,288.0,108.0,56.0,182.0
26.0,0.483,0.816,844.0,405.0,142.0,5.0,160.0
29.0,0.38766666666666677,0.6363333333333333,166.0,18.0,4.0,2.6666666666666665,28.0
23.0,0.43799999999999994,0.85,81.0,22.0,10.0,1.0,19.0
25.0,0.495,0.826,1054.0,465.0,129.0,8.0,111.0
29.0,0.391,0.8,60.0,15.0,8.0,2.0,16.0
27.0,0.48,0.871,1651.0,219.0,39.0,14.0,165.0
26.0,0.469,0.6940000000000001,1330.0,243.0,137.0,84.0,167.0
22.0,0.426,0.384,261.0,60.0,20.0,4.0,50.0
32.0,0.42933333333333334,0.6090000000000001,116.66666666666667,12.666666666666666,15.333333333333334,2.6666666666666665,16.0
26.0,0.41700000000000004,0.76,428.0,62.0,53.0,26.0,57.0
32.0,0.442,0.875,102.0,59.0,15.0,0.0,25.0
24.0,0.401,0.7070000000000001,152.0,28.0,9.0,0.0,26.0
25.0,0.301,0.7809999999999999,138.0,215.0,27.0,5.0,88.0
31.0,0.45399999999999996,0.816,492.0,107.0,38.0,8.0,57.0
26.0,0.45899999999999996,0.747,671.0,81.0,47.0,68.0,147.0
28.0,0.25,0.7776666666666667,4.666666666666667,0.0,0.0,0.0,0.0
30.0,0.44799999999999995,0.8,902.0,105.0,71.0,81.0,143.0
25.0,0.505,0.85,1186.0,390.0,63.0,5.0,178.0
27.0,0.41500000000000004,0.8766666666666666,322.6666666666667,44.666666666666664,22.0,15.333333333333334,69.33333333333333
24.0,0.423,0.688,386.0,113.0,32.0,16.0,94.0
28.0,0.41600000000000004,0.7240000000000001,500.0,391.0,72.0,5.0,159.0
26.0,0.457,0.815,779.0,197.0,42.0,9.0,104.0
32.0,0.4283333333333334,0.9013333333333334,248.0,53.333333333333336,19.333333333333332,2.0,38.0
35.0,0.39799999999999996,0.701,310.0,260.0,60.0,1.0,66.0
28.0,0.48,0.861,567.0,308.0,53.0,6.0,71.0
24.0,0.498,0.6920000000000001,467.0,75.0,40.0,72.0,100.0
24.0,0.488,0.6890000000000001,357.0,22.0,14.0,13.0,46.0
23.0,0.408,0.654,146.0,27.0,23.0,3.0,39.0
26.0,0.5379999999999999,0.863,1400.0,1118.0,263.0,14.0,308.0
22.0,0.466,0.7759999999999999,1120.0,356.0,142.0,70.0,157.0
25.0,0.44299999999999995,0.893,454.0,224.0,55.0,0.0,111.0
25.0,0.475,0.815,1293.0,162.0,111.0,23.0,153.0
25.0,0.524,0.5529999999999999,345.0,56.0,54.0,98.0,60.0
27.0,0.455,0.825,709.0,137.0,27.0,1.0,87.0
25.0,0.44,0.596,141.0,11.0,8.0,7.0,36.0
41.0,0.475,0.7390000000000001,748.0,74.0,38.0,85.0,95.0
25.0,0.519,0.7659999999999999,2326.0,219.0,144.0,70.0,285.0
26.0,0.42200000000000004,0.746,271.0,42.0,20.0,33.0,53.0
24.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0
29.0,0.467,0.866,1606.0,224.0,88.0,16.0,236.0
26.0,0.4566666666666667,0.6863333333333334,146.0,78.0,17.333333333333332,2.0,36.666666666666664
28.0,0.611,0.5660000000000001,74.0,3.0,7.0,2.0,8.0
24.0,0.502,0.63,1450.0,277.0,106.0,66.0,206.0
24.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
23.0,0.462,0.737,1403.0,621.0,102.0,7.0,249.0
24.0,0.489,0.7759999999999999,419.0,36.0,41.0,45.0,44.0
24.0,0.47700000000000004,0.757,1432.0,60.0,56.0,49.0,200.0
23.0,0.425,0.746,1094.0,349.0,139.0,27.0,246.0
23.0,0.551,0.636,187.0,34.0,14.0,3.0,19.0
22.0,0.505,0.882,1650.0,991.0,135.0,24.0,322.0
31.0,0.546,0.818,1758.0,172.0,26.0,97.0,196.0
27.0,0.414,0.7713333333333333,139.33333333333334,35.333333333333336,20.0,7.333333333333333,34.666666666666664
30.0,0.4693333333333333,0.8963333333333333,332.6666666666667,46.0,12.666666666666666,7.333333333333333,27.333333333333332
30.0,0.518,0.7340000000000001,832.0,159.0,100.0,57.0,148.0
27.0,0.496,0.8076666666666666,706.0,54.0,52.666666666666664,62.666666666666664,119.33333333333333
32.0,0.47100000000000003,0.9470000000000001,116.0,29.0,6.0,5.0,11.0
24.0,0.473,0.823,1017.0,107.0,93.0,9.0,147.0
